username,created_at,content_length,reblogs,favorites,hour,engagement
timeoutlondon,2025-11-13 11:46:37+00:00,270,0,0,11,0
moepets,2025-11-13 12:28:06+00:00,409,0,0,12,0
mzmzmmz,2025-11-13 12:28:05+00:00,183,0,0,12,0
qittu,2025-11-13 12:28:08+00:00,44,0,0,12,0
ngx0_0xng,2025-11-13 12:28:08.761000+00:00,55,0,0,12,0
BlackPressMedia,2025-11-13 12:00:00+00:00,244,0,0,12,0
tkhunt,2025-11-13 12:28:05+00:00,174,0,0,12,0
DERSTANDARD,2025-11-13 12:12:41+00:00,210,1,0,12,1
CHIP_online,2025-11-13 12:21:00+00:00,347,1,0,12,1
ECVManon,2025-11-13 12:28:02+00:00,65,0,0,12,0
ufofeed,2025-11-13 12:28:05+00:00,213,1,0,12,1
gulfchannels,2025-11-13 12:28:05+00:00,132,0,0,12,0
agentie,2025-11-13 12:28:07.655000+00:00,555,0,0,12,0
monumentum,2025-11-13 12:28:06+00:00,282,0,0,12,0
nba,2025-11-13 12:28:05+00:00,159,1,0,12,1
futurshox,2025-11-13 12:28:02+00:00,149,0,0,12,0
Forbes_es,2025-11-13 12:20:23+00:00,365,1,0,12,1
heiseonlineenglish,2025-11-13 12:28:00+00:00,502,0,0,12,0
ouraiau,2025-11-13 12:28:07.272000+00:00,35,1,0,12,1
sodiboo,2025-11-13 12:28:06.194000+00:00,14,0,0,12,0
OuestFrance,2025-11-13 12:24:57+00:00,290,1,0,12,1
timrichards,2025-11-13 12:28:02+00:00,309,1,0,12,1
wawik,2025-11-13 12:28:04+00:00,370,0,0,12,0
yomokmi,2025-11-13 12:28:04.953000+00:00,23,0,0,12,0
OuestFrance,2025-11-13 12:08:38+00:00,358,1,0,12,1
akkiesoft,2025-11-13 12:28:01+00:00,53,0,0,12,0
news_global,2025-11-13 12:28:02+00:00,172,0,0,12,0
Carboxy_P,2025-11-13 12:28:01.342000+00:00,21,0,0,12,0
diaspora,2025-11-13 12:27:41+00:00,246,0,0,12,0
nineteen109,2025-11-13 12:28:03.597000+00:00,8,0,0,12,0
realTuckFrumper,2025-11-13 12:28:03.389000+00:00,107,0,0,12,0
bocvip,2025-11-13 12:28:02+00:00,246,0,0,12,0
emancipation,2025-11-13 12:28:03.345000+00:00,537,0,0,12,0
nazarini,2025-11-13 12:28:03.341000+00:00,224,0,0,12,0
Lassitudor,2025-11-13 12:28:02+00:00,450,0,0,12,0
facua,2025-11-13 12:28:03.249000+00:00,268,0,0,12,0
heiseonlineenglish,2025-11-13 12:28:00+00:00,396,0,0,12,0
tass,2025-11-13 12:28:01+00:00,125,1,0,12,1
fussballdaten,2025-11-13 12:28:02.452000+00:00,192,0,0,12,0
randomlivetext,2025-11-13 12:28:01+00:00,75,0,0,12,0
phukiendinh,2025-11-13 12:28:01.394000+00:00,579,0,0,12,0
yosakoi_video,2025-11-13 12:28:01.276000+00:00,134,0,0,12,0
realTuckFrumper,2025-11-13 12:28:01.107000+00:00,82,0,0,12,0
v,2025-11-13 12:27:58+00:00,173,0,0,12,0
aboveFRL,2025-11-13 12:28:00.751000+00:00,245,0,0,12,0
KhoaMinh51975,2025-11-13 12:28:00+00:00,235,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,416,0,0,12,0
metacurity,2025-11-13 12:27:59+00:00,246,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,372,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,391,0,0,12,0
bbc3musicbot.bsky.social,2025-11-13 12:27:58.495000+00:00,246,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,346,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,404,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,389,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,402,0,0,12,0
globeandmail,2025-11-13 11:47:59+00:00,265,1,0,11,1
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,400,0,0,12,0
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,396,0,0,12,0
Makamimui,2025-11-13 12:27:59.496000+00:00,20,1,0,12,1
www.tv2kosmopol.dk,2025-11-13 12:27:58+00:00,362,0,0,12,0
qldfire,2025-11-13 12:27:45+00:00,1683,0,0,12,0
upriseri.com,2025-11-13 12:27:58+00:00,418,0,0,12,0
renseiP,2025-11-13 12:27:57.620000+00:00,3,0,0,12,0
alcastradio,2025-11-13 12:27:58.195000+00:00,63,0,0,12,0
BBC6MusicBot,2025-11-13 12:27:56+00:00,214,0,0,12,0
mameco,2025-11-13 12:27:56+00:00,6,0,0,12,0
lnanase,2025-11-13 12:27:56+00:00,16,0,0,12,0
AleF2050,2025-11-13 12:27:56+00:00,202,0,0,12,0
odnewsin,2025-11-13 12:27:56.450000+00:00,553,0,0,12,0
pierostrada,2025-11-13 12:27:50+00:00,331,0,0,12,0
sfwhs,2025-11-13 12:27:55+00:00,75,0,0,12,0
odnewsin,2025-11-13 12:27:56.097000+00:00,559,0,0,12,0
odnewsin,2025-11-13 12:27:55.186000+00:00,564,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,359,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,364,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,370,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,307,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,316,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,402,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,385,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,365,0,0,12,0
AxiosNews,2025-11-13 12:20:04+00:00,249,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,311,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,237,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,320,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,336,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,300,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,347,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,371,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,386,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,278,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,410,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,297,0,0,12,0
AyotoCorp,2025-11-13 12:27:53+00:00,292,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,340,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,334,0,0,12,0
nakkaa,2025-11-13 12:27:53.175000+00:00,28,0,0,12,0
ifrit,2025-11-13 12:27:53+00:00,522,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,301,0,0,12,0
www.tomsguide.com,2025-11-13 12:27:53+00:00,385,0,0,12,0
nikolaihampton,2025-11-13 12:27:52+00:00,1329,0,0,12,0
fenixeyes,2025-11-13 12:27:53.319000+00:00,0,0,0,12,0
Forbes_es,2025-11-13 12:20:12+00:00,365,1,0,12,1
Cust0m,2025-11-13 12:27:52.986000+00:00,40,0,0,12,0
odnewsin,2025-11-13 12:27:53.239000+00:00,557,0,0,12,0
Le_Parisien,2025-11-13 12:23:29+00:00,401,0,0,12,0
yukotan.bsky.social,2025-11-13 12:27:49.871000+00:00,46,0,0,12,0
UNILAD,2025-11-13 12:23:00+00:00,381,0,0,12,0
Forbes_es,2025-11-13 12:20:17+00:00,364,1,0,12,1
xtobefreex.bsky.social,2025-11-13 12:27:49.752000+00:00,63,0,0,12,0
5channel,2025-11-13 12:27:51.585000+00:00,208,1,0,12,1
Kahte,2025-11-13 12:27:45+00:00,31,0,0,12,0
helloworld,2025-11-13 12:27:49+00:00,61,0,0,12,0
toutoooou.bsky.social,2025-11-13 12:27:48.909000+00:00,33,0,0,12,0
meshuggahmischell,2025-11-13 12:27:50+00:00,38,0,0,12,0
clubstation,2025-11-13 12:27:50.845000+00:00,44,0,0,12,0
bigstape.bsky.social,2025-11-13 12:27:44.739000+00:00,41,0,0,12,0
DAZNWFootball,2025-11-13 12:26:49+00:00,217,0,0,12,0
mameco,2025-11-13 12:27:47+00:00,10,0,0,12,0
AxiosNews,2025-11-13 12:22:03+00:00,242,1,0,12,1
TheracAriane,2025-11-13 12:27:48+00:00,64,1,0,12,1
NCSeismicobserv,2025-11-13 12:27:48.264000+00:00,330,0,0,12,0
wasabeep_music,2025-11-13 12:27:47.465000+00:00,70,0,0,12,0
tommyandtabitha,2025-11-13 12:27:45+00:00,150,0,0,12,0
odnewsin,2025-11-13 12:27:47.786000+00:00,561,0,0,12,0
AlcomNews,2025-11-13 12:08:35+00:00,330,1,0,12,1
BusinessInsider,2025-11-13 12:03:00+00:00,313,1,0,12,1
theipaper,2025-11-13 12:00:00+00:00,278,1,0,12,1
Forbes_es,2025-11-13 12:20:07+00:00,334,1,0,12,1
Carboxy_P,2025-11-13 12:27:46.181000+00:00,22,0,0,12,0
mzaini30,2025-11-13 12:12:31+00:00,23,0,0,12,0
renseiP,2025-11-13 12:27:45.116000+00:00,0,0,0,12,0
willgarcia820.bsky.social,2025-11-13 12:27:41.800000+00:00,0,0,0,12,0
protestation,2025-11-13 12:21:02+00:00,92,0,0,12,0
NieuwsJunkies,2025-11-13 12:27:45.688000+00:00,168,0,0,12,0
coderox,2025-11-13 12:27:45.267000+00:00,302,1,0,12,1
akira_soraw1818,2025-11-13 12:27:44+00:00,2,0,0,12,0
formel1,2025-11-13 12:27:43+00:00,269,0,0,12,0
don,2025-11-13 12:27:44.176000+00:00,395,0,0,12,0
vietworldnow,2025-11-13 12:27:43.611000+00:00,327,0,0,12,0
Tonbi_ko,2025-11-13 12:27:41+00:00,25,1,0,12,1
onosolar,2025-11-13 12:27:41+00:00,252,0,0,12,0
misantenitasdevinilo,2025-11-13 12:27:43.297000+00:00,53,0,1,12,1
FlipboardUK,2025-11-13 11:50:08+00:00,296,1,0,11,1
vaartis,2025-11-13 12:27:40.970000+00:00,0,0,0,12,0
charsiuCat,2025-11-13 12:27:40+00:00,21,0,0,12,0
llewelynpritchard.bsky.social,2025-11-13 12:27:36.505000+00:00,173,0,0,12,0
BlueIsJustBecause,2025-11-13 12:27:41.204000+00:00,7,0,0,12,0
vijesti,2025-11-13 12:27:40+00:00,585,0,0,12,0
pohem92003,2025-11-13 12:27:40.236000+00:00,517,0,0,12,0
quan.kamau,2025-11-13 12:12:27+00:00,58,0,0,12,0
akira_soraw1818,2025-11-13 12:27:39+00:00,22,0,0,12,0
mzaini30,2025-11-13 12:12:28+00:00,147,0,0,12,0
WhisprNews,2025-11-13 12:27:39.148000+00:00,194,0,0,12,0
shoofle,2025-11-13 12:27:36+00:00,84,0,0,12,0
willgarcia820.bsky.social,2025-11-13 12:27:34.468000+00:00,0,0,0,12,0
renzh,2025-11-13 12:27:37+00:00,53,0,0,12,0
sibakari,2025-11-13 12:27:37.751000+00:00,56,0,0,12,0
noji,2025-11-13 12:27:36+00:00,8,0,0,12,0
aboveFRL,2025-11-13 12:27:37.341000+00:00,232,0,0,12,0
toomanysecrets,2025-11-13 12:27:37.060000+00:00,437,0,0,12,0
AlcomNews,2025-11-13 12:02:00+00:00,292,1,0,12,1
estheticsbydeshea,2025-11-13 12:12:25+00:00,229,0,0,12,0
taggu,2025-11-13 12:27:36.212000+00:00,11,0,0,12,0
vietworldnow,2025-11-13 12:27:36.507000+00:00,324,0,0,12,0
Tadeusz,2025-11-13 12:27:36.216000+00:00,86,1,0,12,1
kirumuri,2025-11-13 12:27:36.645000+00:00,35,1,0,12,1
appleinsider,2025-11-13 12:12:18+00:00,272,1,0,12,1
Qtatsuakichaos,2025-11-13 12:27:34+00:00,24,0,0,12,0
Tadeusz,2025-11-13 12:27:35.686000+00:00,86,1,0,12,1
hnonline,2025-11-13 12:27:34+00:00,301,0,0,12,0
KhoaMinh51975,2025-11-13 12:27:34+00:00,162,0,0,12,0
hnonline,2025-11-13 12:27:33+00:00,380,0,0,12,0
splitshockvirus,2025-11-13 12:27:31+00:00,39,0,0,12,0
ohmedia,2025-11-13 12:27:34.695000+00:00,236,0,0,12,0
elfhame_Wallen,2025-11-13 12:27:34.089000+00:00,26,0,0,12,0
feedit,2025-11-13 12:27:16+00:00,182,0,0,12,0
pkmnframes,2025-11-13 12:27:34.205000+00:00,123,0,0,12,0
agentfast,2025-11-13 12:27:33.887000+00:00,312,0,0,12,0
Transrapid,2025-11-13 12:27:32+00:00,241,0,0,12,0
hadon,2025-11-13 12:27:33.372000+00:00,21,0,0,12,0
PieterVeenstra,2025-11-13 12:27:33.245000+00:00,365,0,0,12,0
three_eight,2025-11-13 12:27:31+00:00,27,0,0,12,0
chinadigitaltimes.net.chinese,2025-11-13 12:27:32+00:00,157,0,0,12,0
chinadigitaltimes.net.chinese,2025-11-13 12:27:32+00:00,177,0,0,12,0
FlipboardUK,2025-11-13 10:44:27+00:00,275,1,0,10,1
chinadigitaltimes.net.chinese,2025-11-13 12:27:32+00:00,126,0,0,12,0
scienmagcom,2025-11-13 12:27:32.372000+00:00,597,0,0,12,0
YAMABUKIM,2025-11-13 12:27:31+00:00,149,0,0,12,0
YoJackandGod,2025-11-13 12:27:32.013000+00:00,54,0,0,12,0
pokemon,2025-11-13 12:27:31+00:00,47,0,0,12,0
MicroWave,2025-11-13 12:27:31.919000+00:00,84,1,0,12,1
willgarcia820.bsky.social,2025-11-13 12:27:26.261000+00:00,0,0,0,12,0
DavidGoldfield,2025-11-13 12:27:29+00:00,185,0,0,12,0
SPORTes2019,2025-11-13 12:23:37+00:00,284,0,0,12,0
pokemon,2025-11-13 12:27:31+00:00,24,0,0,12,0
jens2go,2025-11-13 12:27:31.029000+00:00,353,0,0,12,0
Yaaaa,2025-11-13 12:27:30+00:00,18,0,0,12,0
lamdp,2025-11-13 12:27:29+00:00,20,0,0,12,0
anqou,2025-11-13 12:27:26+00:00,18,0,0,12,0
Dexerto,2025-11-13 12:19:31+00:00,237,0,0,12,0
vietworldnow,2025-11-13 12:27:29.379000+00:00,342,0,0,12,0
www.neozone.org.actualites,2025-11-13 12:27:29+00:00,446,0,0,12,0
www.neozone.org.actualites,2025-11-13 12:27:29+00:00,468,0,0,12,0
tarasque__,2025-11-13 12:27:28+00:00,72,0,0,12,0
www.neozone.org.actualites,2025-11-13 12:27:29+00:00,440,0,0,12,0
www.neozone.org.actualites,2025-11-13 12:27:29+00:00,438,0,0,12,0
tubamei,2025-11-13 12:27:26+00:00,4,0,0,12,0
SPORTes2019,2025-11-13 12:23:35+00:00,261,0,0,12,0
grkkdrm3,2025-11-13 12:27:28.354000+00:00,19,1,1,12,2
GlamourGermany,2025-11-13 12:24:48+00:00,113,0,0,12,0
Franny,2025-11-13 12:27:24+00:00,406,0,0,12,0
straycats,2025-11-13 12:27:26.881000+00:00,56,0,0,12,0
985fm,2025-11-13 12:27:24+00:00,259,0,0,12,0
actualidadvalencia,2025-11-13 12:27:26.585000+00:00,255,0,0,12,0
helenaullmark.bsky.social,2025-11-13 12:27:08.403000+00:00,205,0,0,12,0
indie1023_playlist,2025-11-13 12:27:26.549000+00:00,37,0,0,12,0
earthbound.report,2025-11-13 12:27:00+00:00,3497,0,0,12,0
HesaplaGo,2025-11-13 12:27:25.640000+00:00,210,0,0,12,0
FlipboardUK,2025-11-13 11:58:01+00:00,256,1,0,11,1
enorsai,2025-11-13 12:27:24.558000+00:00,648,0,0,12,0
pkgupdt,2025-11-13 12:27:20.097000+00:00,94,0,0,12,0
yomokmi,2025-11-13 12:27:23.748000+00:00,26,0,0,12,0
Zak,2025-11-13 12:27:22+00:00,646,3,0,12,3
andrew.ducker,2025-11-13 12:12:10+00:00,119,0,0,12,0
quagga,2025-11-13 12:27:22+00:00,200,0,0,12,0
Carboxy_P,2025-11-13 12:27:21.784000+00:00,17,0,0,12,0
dijoncter,2025-11-13 12:27:21+00:00,336,0,0,12,0
cheesekun,2025-11-13 12:27:20+00:00,89,1,0,12,1
linerin,2025-11-13 12:27:20+00:00,30,0,0,12,0
luisalisferrer.bsky.social,2025-11-13 12:27:14.815000+00:00,376,0,0,12,0
nyako,2025-11-13 12:27:19+00:00,15,0,0,12,0
pstrada.bsky.social,2025-11-13 12:27:04.522000+00:00,318,0,0,12,0
vietworldnow,2025-11-13 12:27:20.439000+00:00,294,0,0,12,0
kukiwakame,2025-11-13 12:27:19.614000+00:00,46,0,0,12,0
rebekka_m,2025-11-13 12:27:15+00:00,118,0,1,12,1
akira_soraw1818,2025-11-13 12:27:18+00:00,25,0,0,12,0
frodehommedal.bsky.social,2025-11-13 12:27:14.250000+00:00,124,0,0,12,0
khabarwala24,2025-11-13 12:27:18.794000+00:00,585,0,0,12,0
bloomberg,2025-11-13 12:22:25+00:00,257,2,0,12,2
spravy_rtvs,2025-11-13 12:27:16+00:00,323,0,0,12,0
rogue_corq,2025-11-13 12:27:12+00:00,189,0,0,12,0
willgarcia820.bsky.social,2025-11-13 12:27:13.267000+00:00,0,0,0,12,0
spravy_rtvs,2025-11-13 12:27:16+00:00,313,0,0,12,0
meduza_en,2025-11-13 12:12:05+00:00,301,0,0,12,0
ChelseaFCW,2025-11-13 12:23:00+00:00,87,0,0,12,0
kanageohis1964,2025-11-13 12:27:14+00:00,253,0,0,12,0
pixelfed,2025-11-13 12:27:03+00:00,362,0,0,12,0
joenoonan.bsky.social,2025-11-13 12:26:43.443000+00:00,84,0,0,12,0
atheranews,2025-11-13 12:27:15.954000+00:00,604,0,0,12,0
anniemei,2025-11-13 12:27:15.874000+00:00,265,0,0,12,0
fandompost,2025-11-13 12:27:15.883000+00:00,108,0,0,12,0
frankster,2025-11-13 12:27:15.545000+00:00,232,0,1,12,1
BlueIsJustBecause,2025-11-13 12:27:15.303000+00:00,96,0,0,12,0
correiodamadeira,2025-11-13 12:27:15.109000+00:00,78,0,0,12,0
charsiuCat,2025-11-13 12:27:14+00:00,25,0,0,12,0
decio,2025-11-13 12:27:14.929000+00:00,175,2,0,12,2
frezhism,2025-11-13 12:12:03+00:00,48,0,0,12,0
LeFigaro,2025-11-13 12:00:46+00:00,397,1,0,12,1
pierostrada,2025-11-13 12:26:53+00:00,367,0,0,12,0
chicar,2025-11-13 12:27:13.394000+00:00,0,0,0,12,0
volkskrant,2025-11-13 12:27:08+00:00,98,0,0,12,0
vietworldnow,2025-11-13 12:27:13.091000+00:00,286,0,0,12,0
book,2025-11-13 12:27:09+00:00,79,0,0,12,0
FlipboardUK,2025-11-13 12:00:33+00:00,302,1,0,12,1
los40com,2025-11-13 12:27:11+00:00,461,0,0,12,0
KhoaMinh51975,2025-11-13 12:27:12+00:00,187,0,0,12,0
DIEZEIT,2025-11-13 12:01:16+00:00,288,3,0,12,3
kagara,2025-11-13 12:27:11.846000+00:00,59,1,0,12,1
battiriman,2025-11-13 12:27:10.892000+00:00,277,0,0,12,0
tkhunt,2025-11-13 12:27:07+00:00,163,0,0,12,0
CTVNews,2025-11-13 12:17:59+00:00,257,1,0,12,1
nba,2025-11-13 12:27:07+00:00,229,1,0,12,1
oldperl,2025-11-13 12:27:08+00:00,209,0,0,12,0
modernclassicbikes,2025-11-13 12:27:09.340000+00:00,309,0,0,12,0
AndreasSebayang,2025-11-13 12:27:07+00:00,255,0,0,12,0
La_Vanguardia,2025-11-13 11:41:34+00:00,363,1,0,11,1
pg,2025-11-13 12:27:06+00:00,74,0,0,12,0
Le_Parisien,2025-11-13 12:23:28+00:00,395,0,0,12,0
FlipboardUK,2025-11-13 11:47:42+00:00,271,1,0,11,1
formel1,2025-11-13 12:27:07+00:00,283,0,0,12,0
anime,2025-11-13 12:27:05+00:00,151,0,0,12,0
SPORTes2019,2025-11-13 12:23:38+00:00,320,0,0,12,0
SPORTes2019,2025-11-13 12:23:32+00:00,310,0,0,12,0
El_radioescuchaDX,2025-11-13 12:27:05+00:00,179,0,0,12,0
inoffis,2025-11-13 12:27:06.700000+00:00,103,0,0,12,0
theipaper,2025-11-13 12:00:00+00:00,249,1,0,12,1
nGuamad,2025-11-13 12:27:06.530000+00:00,30,1,0,12,1
CoraBuhlert,2025-11-13 12:27:04+00:00,88,0,0,12,0
kitchen5203.bsky.social,2025-11-13 12:26:50.954000+00:00,262,0,0,12,0
La_Vanguardia,2025-11-13 11:40:19+00:00,505,1,0,11,1
juliannewalser,2025-11-13 12:24:56+00:00,183,7,0,12,7
chamber32,2025-11-13 12:27:06.203000+00:00,66,0,0,12,0
inoffis,2025-11-13 12:27:05.854000+00:00,311,0,0,12,0
angelica.shalagina,2025-11-13 12:11:48+00:00,107,0,0,12,0
La_Vanguardia,2025-11-13 11:59:30+00:00,435,0,0,11,0
liz.on.the.web,2025-11-13 12:11:55+00:00,118,0,0,12,0
Forbes_es,2025-11-13 12:17:25+00:00,345,1,0,12,1
Forbes_es,2025-11-13 12:20:02+00:00,348,1,0,12,1
pleindepodcasts,2025-11-13 12:27:03+00:00,528,0,0,12,0
Umzugskosten,2025-11-13 12:27:04.445000+00:00,460,0,0,12,0
spravy_mpm,2025-11-13 12:26:52+00:00,275,0,0,12,0
renseiP,2025-11-13 12:27:03.742000+00:00,5,0,0,12,0
jdmccafferty,2025-11-13 12:27:01+00:00,188,0,0,12,0
Hj2Zp,2025-11-13 12:27:03.428000+00:00,4,0,0,12,0
news_life,2025-11-13 12:27:02+00:00,162,0,0,12,0
spravy_mpm,2025-11-13 12:26:51+00:00,270,0,0,12,0
ai,2025-11-13 12:27:02.581000+00:00,28,0,0,12,0
xyzsocialnews,2025-11-13 12:11:53+00:00,212,0,0,12,0
swling,2025-11-13 12:26:58+00:00,273,1,0,12,1
lentaru,2025-11-13 12:27:01+00:00,199,1,0,12,1
echt_stwka,2025-11-13 12:27:00+00:00,287,0,0,12,0
spravy_mpm,2025-11-13 12:26:51+00:00,259,0,0,12,0
su2016,2025-11-13 12:27:02.736000+00:00,250,0,1,12,1
tetrapathos,2025-11-13 12:27:02+00:00,87,0,0,12,0
uranews,2025-11-13 12:27:01+00:00,132,1,0,12,1
franksting,2025-11-13 12:26:54+00:00,57,0,0,12,0
ark_brut,2025-11-13 12:27:02.092000+00:00,62,0,0,12,0
Eduse7en42,2025-11-13 12:27:01+00:00,57,0,0,12,0
Knoebel,2025-11-13 12:27:01.344000+00:00,361,1,0,12,1
vilaweb_bot,2025-11-13 12:26:57.581000+00:00,218,0,0,12,0
manchestereveningnews.co.uk,2025-11-13 11:33:48+00:00,167,1,0,11,1
manekineko,2025-11-13 12:27:01.955000+00:00,35,1,0,12,1
mehori,2025-11-13 12:26:43+00:00,106,0,0,12,0
spravy_mpm,2025-11-13 12:26:50+00:00,241,0,0,12,0
tusk81,2025-11-13 12:27:00.047000+00:00,464,2,0,12,2
hkrn,2025-11-13 12:26:58+00:00,207,0,0,12,0
tibrnowplayingbot,2025-11-13 12:26:59.407000+00:00,352,0,0,12,0
raspiduino,2025-11-13 12:26:58+00:00,80,0,0,12,0
manchestereveningnews.co.uk,2025-11-13 11:36:19+00:00,216,0,0,11,0
fansided,2025-11-13 12:00:07+00:00,296,0,0,12,0
mediainformasi1,2025-11-13 12:26:58.563000+00:00,654,0,0,12,0
trustedsystem.bsky.social,2025-11-13 12:26:51.327000+00:00,65,0,0,12,0
SPORTes2019,2025-11-13 12:23:33+00:00,268,0,0,12,0
noji,2025-11-13 12:26:56+00:00,282,0,0,12,0
Snoro,2025-11-13 12:26:57.281000+00:00,629,1,0,12,1
TheManilaTimes,2025-11-13 12:26:57.185000+00:00,194,0,0,12,0
Forbes_es,2025-11-13 12:06:45+00:00,256,1,0,12,1
kaia,2025-11-13 12:26:47.471000+00:00,0,0,0,12,0
v21.bsky.social,2025-11-13 12:26:50.662000+00:00,214,0,0,12,0
anqou,2025-11-13 12:26:53+00:00,2,0,0,12,0
snozomi,2025-11-13 12:26:54.167000+00:00,27,0,0,12,0
Kahte,2025-11-13 12:26:52+00:00,36,0,0,12,0
elpais.com,2025-11-13 12:26:34+00:00,193,0,0,12,0
antonindb,2025-11-13 12:26:54.648000+00:00,182,0,0,12,0
charlyalexvdp,2025-11-13 12:26:54+00:00,104,0,0,12,0
vanfunfun,2025-11-13 12:26:53+00:00,194,0,0,12,0
soejima,2025-11-13 12:26:54.045000+00:00,14,0,0,12,0
the_news_lens,2025-11-13 12:26:53.996000+00:00,224,0,0,12,0
maaikeverbruggen.bsky.social,2025-11-13 12:26:44.228000+00:00,102,0,0,12,0
peppy6582,2025-11-13 12:26:53.969000+00:00,398,0,0,12,0
SorenPetro,2025-11-13 12:25:00+00:00,273,0,0,12,0
spiegel.de,2025-11-13 10:58:00+00:00,271,0,0,10,0
manchestereveningnews.co.uk,2025-11-13 11:45:02+00:00,209,0,0,11,0
potatoku_,2025-11-13 12:26:52.559000+00:00,208,1,0,12,1
visualglitch91,2025-11-13 12:26:52+00:00,124,0,0,12,0
pretensesoup,2025-11-13 12:26:47+00:00,241,0,0,12,0
sknsn,2025-11-13 12:26:51+00:00,8,0,0,12,0
manchestereveningnews.co.uk,2025-11-13 12:12:00+00:00,196,1,0,12,1
PabloBzz,2025-11-13 12:26:50+00:00,132,0,1,12,1
AlcomNews,2025-11-13 12:13:06+00:00,331,1,0,12,1
radioactivejawa.bsky.social,2025-11-13 12:26:43.487000+00:00,132,0,0,12,0
pedrosiilvestree,2025-11-13 12:11:41+00:00,223,0,0,12,0
canaltech,2025-11-13 12:04:00+00:00,254,3,0,12,3
frankdelporte,2025-11-13 12:26:48+00:00,368,0,0,12,0
Lemagdesastuces,2025-11-13 12:26:51.429000+00:00,458,0,0,12,0
spravy_mpm,2025-11-13 12:26:50+00:00,276,0,0,12,0
nineteen109,2025-11-13 12:26:50.964000+00:00,58,0,0,12,0
the_news_lens,2025-11-13 12:26:50.001000+00:00,248,0,0,12,0
Xkyzero,2025-11-13 12:26:48+00:00,350,0,0,12,0
laSexta,2025-11-13 12:13:01+00:00,360,1,0,12,1
manchestereveningnews.co.uk,2025-11-13 12:09:39+00:00,192,0,0,12,0
daarkrealestate,2025-11-13 12:26:49.663000+00:00,490,0,0,12,0
goodpoliticsbadpolitics.substack.com,2025-11-13 12:26:48+00:00,110,0,0,12,0
SPORTes2019,2025-11-13 12:23:31+00:00,243,0,0,12,0
laSexta,2025-11-13 12:03:09+00:00,419,1,0,12,1
gyttjansfolk.bsky.social,2025-11-13 12:26:41.683000+00:00,130,0,0,12,0
lokisgf,2025-11-13 12:26:47.827000+00:00,80,0,0,12,0
KhoaMinh51975,2025-11-13 12:26:47+00:00,217,0,0,12,0
www.humanite.fr.sections.politique,2025-11-13 12:26:47+00:00,456,0,0,12,0
www.humanite.fr.sections.politique,2025-11-13 12:26:47+00:00,444,0,0,12,0
tsugitrades,2025-11-13 12:11:34+00:00,21,0,0,12,0
FR_de,2025-11-13 10:16:55+00:00,239,2,0,10,2
stephanieburgis,2025-11-13 12:26:44+00:00,57,0,0,12,0
TakamiChie,2025-11-13 12:26:46+00:00,86,0,0,12,0
nitter.poast.org.forbes.mexico,2025-11-13 12:26:46+00:00,493,0,0,12,0
nitter.poast.org.forbes.mexico,2025-11-13 12:26:46+00:00,501,0,0,12,0
nitter.poast.org.forbes.mexico,2025-11-13 12:26:46+00:00,459,0,0,12,0
manchestereveningnews.co.uk,2025-11-13 12:15:59+00:00,211,0,0,12,0
Biomanni,2025-11-13 12:26:46.540000+00:00,131,0,0,12,0
forbes,2025-11-13 12:12:00+00:00,264,1,0,12,1
